Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Year,Month,Quarter,DayOfWeek,Delivery_Days,Profit_Margin,Sales_Per_Quantity,Is_Discounted,High_Value_Transaction
0,1,0,16,385.686,1,0.3,2011,10,4,0,2,-15.714285714285714,385.686,1,1
0,3,0,16,268.704,3,0.2,2013,12,4,2,4,2.5,89.568,1,1
0,3,2,13,128.744,7,0.2,2014,10,4,2,4,-22.5,18.392,1,0
1,0,1,3,735.98,2,0.0,2014,7,3,0,4,44.99999999999999,367.99,0,1
1,2,2,0,316.0,4,0.0,2013,1,1,3,4,10.0,79.0,0,1
2,0,1,3,11.364,3,0.8,2014,4,2,5,7,-149.99999999999997,3.7880000000000003,1,0
0,1,1,3,9.555,5,0.7,2013,9,3,4,4,-76.66666666666667,1.911,1,0
1,2,0,16,120.96,2,0.4,2014,6,2,0,5,-23.333333333333332,60.48,1,0
0,2,1,12,115.296,3,0.2,2012,11,4,1,4,35.0,38.432,1,0
0,2,2,13,11.824,2,0.2,2012,10,4,1,0,8.75,5.912,1,0
2,0,2,13,1879.96,4,0.0,2014,11,4,3,5,28.999999999999996,469.99,0,1
0,3,1,14,423.28,11,0.0,2011,8,3,0,3,26.0,38.48,0,1
0,0,1,12,10.368,2,0.2,2012,8,3,3,0,35.0,5.184,1,0
0,1,1,12,19.65,3,0.0,2012,11,4,1,6,46.0,6.55,0,0
1,0,0,5,213.43,5,0.3,2014,9,3,1,3,-18.571428571428573,42.686,1,1
0,0,2,0,84.99,1,0.0,2014,12,4,1,3,36.0,84.99,0,0
1,3,1,1,168.1,5,0.0,2014,7,3,5,7,26.0,33.62,0,0
0,2,0,5,389.696,8,0.2,2012,2,1,1,5,11.25,48.712,1,1
2,1,1,12,19.44,3,0.0,2012,7,3,0,1,48.00000000000001,6.48,0,0
1,0,1,12,39.9,5,0.0,2012,1,1,2,6,50.0,7.9799999999999995,0,0
0,1,1,3,3050.376,3,0.2,2012,6,2,5,3,37.5,1016.792,1,1
1,1,1,12,43.44,8,0.0,2014,10,4,4,1,49.0,5.43,0,0
0,3,1,14,77.88,2,0.0,2012,10,4,2,0,5.0,38.94,0,0
2,3,1,3,56.16,6,0.2,2012,1,1,3,5,31.250000000000007,9.36,1,0
0,0,1,8,52.29,9,0.0,2014,12,4,1,6,31.000000000000007,5.81,0,0
0,1,1,1,15.56,4,0.0,2011,6,2,5,5,26.0,3.89,0,0
2,3,1,12,4.73,1,0.0,2013,6,2,5,4,48.99999999999999,4.73,0,0
2,1,1,12,20.736,4,0.2,2014,9,3,2,5,35.0,5.184,1,0
0,3,1,7,23.472,3,0.2,2011,11,4,2,5,37.49999999999999,7.824000000000001,1,0
2,3,1,15,15.52,4,0.0,2011,7,3,0,2,28.999999999999996,3.88,0,0
0,2,2,0,100.0,4,0.0,2013,2,1,3,0,21.0,25.0,0,0
1,3,2,13,110.352,3,0.2,2012,12,4,1,5,7.5,36.784,1,0
1,3,1,3,7.712,2,0.2,2011,7,3,1,5,36.25,3.856,1,0
1,2,2,0,717.12,9,0.2,2012,9,3,1,5,21.25,79.68,1,1
0,1,2,0,57.06,3,0.0,2014,3,1,1,5,32.0,19.02,0,0
2,0,1,2,22.288,7,0.2,2011,7,3,1,4,17.5,3.184,1,0
1,2,2,6,899.97,3,0.0,2012,6,2,2,6,35.0,299.99,0,1
0,1,1,14,182.94,3,0.0,2013,12,4,3,1,2.0,60.98,0,0
0,1,1,3,63.924,7,0.7,2011,9,3,0,5,-73.33333333333334,9.132,1,0
1,1,1,1,16.78,2,0.0,2011,9,3,3,4,25.0,8.39,0,0
1,1,1,14,1085.42,7,0.0,2014,7,3,1,4,26.0,155.06,0,1
0,1,0,4,240.784,1,0.2,2014,2,1,4,5,12.5,240.784,1,1
0,3,0,5,323.136,4,0.2,2012,10,4,2,0,6.25,80.784,1,1
0,2,1,7,95.952,3,0.2,2013,9,3,5,5,31.25,31.983999999999998,1,0
2,0,2,13,299.98,2,0.0,2011,8,3,0,4,27.999999999999996,149.99,0,1
2,3,1,14,511.056,9,0.2,2013,9,3,2,7,-18.75,56.784,1,1
1,1,0,9,155.82,3,0.0,2012,7,3,4,4,41.0,51.94,0,0
0,3,0,5,194.352,3,0.2,2013,4,2,5,2,-18.75,64.784,1,0
0,1,0,5,449.372,2,0.3,2013,11,4,2,4,-2.857142857142857,224.686,1,1
2,1,2,11,2321.9,2,0.0,2012,11,4,4,5,48.0,1160.95,0,1
2,3,1,12,6.48,1,0.0,2014,3,1,0,2,47.99999999999999,6.48,0,0
2,1,1,12,24.56,2,0.0,2013,9,3,0,2,47.0,12.28,0,0
0,3,2,13,43.6,5,0.2,2011,5,2,1,5,10.0,8.72,1,0
0,0,0,9,23.076,3,0.6,2013,1,1,0,4,-47.5,7.692,1,0
1,3,1,12,244.55,5,0.0,2014,11,4,4,6,47.0,48.910000000000004,0,1
0,3,1,3,73.344,3,0.2,2014,4,2,5,7,37.50000000000001,24.447999999999997,1,0
0,0,1,1,180.98,5,0.8,2012,3,1,0,4,-260.0,36.196,1,0
0,3,1,10,2.61,1,0.0,2012,12,4,4,2,46.0,2.61,0,0
0,1,1,3,1217.568,2,0.2,2012,8,3,3,3,37.5,608.784,1,1
2,2,0,5,33.94,1,0.0,2014,10,4,4,2,27.0,33.94,0,0
2,3,1,12,45.68,2,0.0,2013,10,4,2,6,46.0,22.84,0,0
1,1,1,12,229.544,7,0.2,2014,11,4,1,5,36.25,32.792,1,1
0,0,0,5,860.93,7,0.0,2012,3,1,3,4,22.0,122.99,0,1
0,1,0,16,330.588,1,0.4,2013,10,4,2,4,-35.0,330.588,1,1
0,3,2,0,119.98,2,0.0,2014,12,4,4,5,48.0,59.99,0,0
2,3,0,9,629.64,9,0.0,2014,12,4,1,6,17.0,69.96,0,1
1,2,1,15,25.5,3,0.0,2011,8,3,2,2,26.0,8.5,0,0
2,3,1,3,45.24,4,0.7,2013,12,4,3,3,-66.66666666666666,11.31,1,0
0,3,2,6,639.968,4,0.2,2012,4,2,2,3,33.75,159.992,1,1
0,1,1,12,335.52,4,0.2,2011,6,2,1,4,35.0,83.88,1,1
0,3,1,2,6.63,3,0.0,2014,12,4,4,1,27.0,2.21,0,0
0,3,0,9,435.26,7,0.0,2012,3,1,1,5,22.0,62.18,0,1
0,2,2,0,52.0,4,0.0,2014,12,4,0,5,44.99999999999999,13.0,0,0
0,3,1,2,14.9,5,0.0,2011,10,4,2,4,27.999999999999996,2.98,0,0
0,2,1,12,10.816,4,0.2,2014,10,4,4,1,32.5,2.704,1,0
0,0,1,3,12.176,4,0.8,2014,6,2,0,5,-155.0,3.044,1,0
2,1,2,0,83.976,3,0.2,2013,3,1,5,4,-16.25,27.992,1,0
0,2,2,13,191.98,2,0.0,2014,6,2,1,5,27.0,95.99,0,0
0,2,1,7,23.472,3,0.2,2013,9,3,4,2,32.5,7.824000000000001,1,0
0,3,2,0,119.9,2,0.0,2012,11,4,3,4,36.0,59.95,0,0
1,2,0,9,17.088,2,0.2,2013,9,3,5,5,6.25,8.544,1,0
1,3,1,12,11.96,2,0.0,2014,6,2,2,4,44.99999999999999,5.98,0,0
0,3,1,8,5.04,3,0.0,2012,11,4,3,6,4.0,1.68,0,0
0,1,2,13,45.894,1,0.4,2012,9,3,2,3,-20.0,45.894,1,0
1,1,1,14,1801.632,6,0.2,2011,9,3,3,4,-18.749999999999996,300.272,1,1
2,3,0,16,1137.75,5,0.0,2014,8,3,4,6,22.0,227.55,0,1
1,3,1,1,43.92,4,0.0,2013,10,4,0,6,26.999999999999996,10.98,0,0
0,1,1,2,13.04,4,0.0,2011,9,3,3,7,44.0,3.26,0,0
2,0,0,9,18.96,2,0.0,2014,1,1,2,6,44.99999999999999,9.48,0,0
0,2,0,16,1652.94,3,0.0,2013,9,3,4,5,19.0,550.98,0,1
0,1,1,8,4.824,3,0.2,2014,12,4,4,5,36.25,1.6079999999999999,1,0
1,3,0,16,510.24,3,0.2,2014,10,4,3,2,1.25,170.08,1,1
1,3,1,3,79.872,3,0.2,2014,10,4,0,6,37.5,26.624,1,0
0,0,1,3,58.05,3,0.0,2014,10,4,4,4,46.0,19.349999999999998,0,0
2,0,1,3,2.92,2,0.8,2011,9,3,2,3,-165.0,1.46,1,0
1,0,1,12,23.688,9,0.2,2013,7,3,0,4,32.5,2.6319999999999997,1,0
1,1,1,3,3.486,2,0.7,2013,8,3,4,5,-80.0,1.743,1,0
1,0,1,12,15.696,3,0.2,2011,11,4,4,5,32.5,5.232,1,0
0,2,2,13,751.984,2,0.2,2014,4,2,1,4,11.25,375.992,1,1
0,0,1,2,2.688,2,0.2,2011,4,2,0,4,37.5,1.344,1,0
0,0,1,3,9449.95,5,0.0,2011,9,3,4,5,48.99999999999999,1889.9900000000002,0,1
0,0,1,3,9.762,3,0.8,2014,10,4,4,5,-154.99999999999997,3.254,1,0
0,3,1,7,186.69,3,0.0,2012,6,2,1,4,47.0,62.23,0,0
1,0,1,2,20.58,7,0.0,2013,11,4,2,3,27.0,2.94,0,0
1,2,1,3,6.642,9,0.7,2011,11,4,2,4,-66.66666666666666,0.738,1,0
0,0,0,9,526.45,5,0.0,2014,6,2,4,5,6.0,105.29,0,1
0,0,1,12,8.288,2,0.2,2013,10,4,0,6,36.25,4.144,1,0
1,1,2,13,39.99,1,0.0,2013,8,3,0,6,28.999999999999996,39.99,0,0
1,2,1,12,12.96,2,0.0,2012,2,1,1,4,48.99999999999999,6.48,0,0
0,0,1,15,16.9,2,0.0,2013,9,3,5,5,30.000000000000004,8.45,0,0
0,3,2,0,82.95,5,0.0,2013,11,4,0,3,35.0,16.59,0,0
0,3,0,5,603.92,5,0.2,2011,11,4,2,2,-11.250000000000002,120.78399999999999,1,1
0,3,1,12,110.96,2,0.0,2011,8,3,4,4,48.00000000000001,55.48,0,0
0,0,2,0,108.768,4,0.2,2012,10,4,0,4,2.5,27.192,1,0
0,1,1,12,146.73,3,0.0,2013,6,2,0,5,47.0,48.91,0,0
0,3,0,16,364.08,2,0.2,2014,11,4,1,0,2.5,182.04,1,1
0,0,0,9,212.13,3,0.0,2012,12,4,0,0,7.000000000000001,70.71,0,1
0,0,1,3,4.752,4,0.8,2013,7,3,2,5,-175.00000000000003,1.188,1,0
1,3,1,7,210.84,4,0.0,2012,10,4,0,4,49.0,52.71,0,1
0,1,1,12,12.96,2,0.0,2013,11,4,4,2,47.99999999999999,6.48,0,0
0,3,1,3,25.164,2,0.7,2011,6,2,1,0,-66.66666666666666,12.582,1,0
1,2,0,5,207.0,3,0.2,2012,11,4,0,4,12.5,69.0,1,0
0,1,0,9,14.91,3,0.0,2012,8,3,4,4,31.0,4.97,0,0
0,3,1,14,46.74,3,0.0,2014,8,3,2,7,25.0,15.58,0,0
2,0,0,9,9.552,3,0.6,2013,8,3,0,2,-40.0,3.1839999999999997,1,0
1,1,1,12,141.76,4,0.0,2011,12,4,2,4,47.0,35.44,0,0
1,0,1,12,314.55,3,0.0,2013,11,4,3,5,48.00000000000001,104.85000000000001,0,1
1,3,1,1,61.44,3,0.0,2012,9,3,5,4,27.0,20.48,0,0
0,3,1,1,46.8,4,0.0,2014,2,1,0,5,35.0,11.7,0,0
1,2,1,1,23.696,2,0.2,2013,7,3,2,4,27.499999999999996,11.848,1,0
1,0,0,9,22.38,3,0.6,2012,3,1,5,5,-35.0,7.46,1,0
1,1,1,14,82.368,2,0.2,2013,5,2,0,5,-23.75,41.184,1,0
2,3,0,9,15.84,3,0.0,2014,7,3,2,4,31.0,5.28,0,0
2,3,1,15,7.36,2,0.0,2011,11,4,0,0,2.0,3.68,0,0
0,3,1,1,1473.1,5,0.0,2014,8,3,4,4,28.000000000000004,294.62,0,1
0,3,0,9,79.76,4,0.0,2012,11,4,5,6,27.999999999999996,19.94,0,0
0,1,1,3,2.313,1,0.7,2014,5,2,0,5,-83.33333333333333,2.313,1,0
2,1,2,0,258.9,10,0.0,2014,7,3,4,6,36.0,25.889999999999997,0,1
1,1,1,3,3.576,4,0.7,2012,9,3,5,5,-80.0,0.894,1,0
0,1,0,4,388.704,6,0.2,2013,4,2,1,5,-1.25,64.784,1,1
0,3,1,2,9.4,5,0.0,2014,9,3,2,6,28.999999999999996,1.8800000000000001,0,0
2,3,2,13,321.552,6,0.2,2011,10,4,2,5,6.25,53.592000000000006,1,1
0,3,1,12,19.44,3,0.0,2012,3,1,2,5,48.00000000000001,6.48,0,0
1,2,0,5,98.392,1,0.2,2013,9,3,5,5,-11.250000000000002,98.392,1,0
0,3,1,3,20.704,4,0.2,2013,9,3,4,4,37.5,5.176,1,0
0,0,1,3,4.276,1,0.8,2014,1,1,3,3,-155.0,4.276,1,0
0,3,1,10,37.59,3,0.0,2014,5,2,0,1,47.0,12.530000000000001,0,0
1,1,2,0,19.99,1,0.0,2012,9,3,1,4,34.0,19.99,0,0
1,0,1,2,3.28,1,0.0,2012,12,4,1,7,29.000000000000004,3.28,0,0
0,3,0,4,222.666,2,0.15,2011,11,4,2,2,4.7058823529411775,111.333,1,1
1,2,1,3,2690.97,3,0.0,2014,4,2,2,7,47.00000000000001,896.9899999999999,0,1
2,3,2,13,177.48,3,0.2,2013,7,3,4,0,11.25,59.16,1,0
1,1,0,5,1133.35,5,0.0,2011,8,3,4,2,26.0,226.67,0,1
0,3,2,13,783.96,5,0.2,2012,4,2,1,4,8.75,156.792,1,1
1,1,1,3,44.91,6,0.7,2011,4,2,2,4,-80.0,7.484999999999999,1,0
1,1,2,13,43.6,4,0.0,2014,11,4,4,3,27.999999999999996,10.9,0,0
0,2,1,2,15.92,5,0.2,2014,9,3,6,6,17.5,3.184,1,0
1,1,1,1,103.968,6,0.2,2013,11,4,1,6,16.25,17.328,1,0
1,3,2,13,191.976,3,0.2,2014,9,3,5,6,10.0,63.992,1,0
0,3,2,13,46.384,2,0.2,2011,11,4,2,4,11.25,23.192,1,0
0,1,2,0,72.48,2,0.0,2013,9,3,0,6,42.0,36.24,0,0
0,3,0,5,594.816,2,0.2,2014,9,3,2,6,10.0,297.408,1,1
1,3,1,7,30.56,4,0.0,2013,3,1,2,3,49.0,7.64,0,0
1,1,1,8,8.0,2,0.2,2014,5,2,6,5,35.0,4.0,1,0
2,3,1,3,7.857,3,0.7,2014,9,3,0,2,-76.66666666666666,2.619,1,0
0,3,2,0,31.984,2,0.2,2013,11,4,2,7,6.25,15.992,1,0
1,3,1,3,107.648,2,0.2,2014,3,1,0,6,31.25,53.824,1,0
0,0,1,14,102.624,3,0.2,2011,5,2,3,5,7.5,34.208,1,0
0,3,1,7,7.92,1,0.2,2012,12,4,3,4,35.0,7.92,1,0
0,1,1,10,12.39,3,0.0,2012,7,3,0,5,46.0,4.13,0,0
0,2,2,13,40.68,3,0.2,2013,12,4,1,4,-22.5,13.56,1,0
0,2,1,8,11.68,4,0.0,2014,10,4,5,6,45.0,2.92,0,0
0,1,1,15,5.04,2,0.0,2011,5,2,0,4,3.0,2.52,0,0
0,2,1,3,2.78,1,0.0,2014,9,3,3,4,49.00000000000001,2.78,0,0
2,1,0,16,154.764,3,0.4,2014,3,1,2,5,-30.0,51.588,1,0
0,2,0,9,97.04,2,0.2,2012,4,2,3,6,1.25,48.52,1,0
1,3,0,4,556.665,5,0.15,2014,10,4,1,1,1.1764705882352944,111.333,1,1
2,3,1,3,82.56,5,0.2,2014,9,3,3,5,35.0,16.512,1,0
0,0,0,9,41.552,2,0.6,2012,12,4,0,5,-47.5,20.776,1,0
0,1,0,5,121.96,2,0.0,2013,6,2,5,2,17.0,60.98,0,0
2,3,1,2,8.64,3,0.0,2013,6,2,5,3,28.999999999999996,2.8800000000000003,0,0
2,0,1,14,55.616,2,0.2,2014,10,4,0,5,10.0,27.808,1,0
1,1,0,4,441.96,2,0.0,2014,3,1,0,6,23.0,220.98,0,1
0,3,1,3,95.648,2,0.2,2011,10,4,1,4,32.5,47.824,1,0
0,1,1,14,33.568,2,0.2,2012,9,3,0,0,5.0,16.784,1,0
1,2,1,3,157.794,1,0.7,2012,4,2,3,5,-73.33333333333333,157.794,1,0
2,1,1,3,49.53,3,0.0,2013,9,3,4,2,48.0,16.51,0,0
0,1,0,5,573.174,7,0.1,2013,8,3,3,4,11.111111111111112,81.88199999999999,1,1
1,3,2,13,623.96,5,0.2,2013,2,1,3,3,6.25,124.792,1,1
0,0,1,3,8.26,2,0.0,2014,9,3,4,4,47.0,4.13,0,0
0,2,0,4,302.94,3,0.0,2014,7,3,1,6,23.0,100.98,0,1
1,3,1,14,204.9,5,0.0,2011,3,1,0,5,0.0,40.980000000000004,0,0
0,3,1,2,13.12,4,0.0,2011,4,2,0,5,29.000000000000004,3.28,0,0
1,1,2,13,1931.958,7,0.4,2014,9,3,2,4,-20.0,275.994,1,1
1,1,1,12,19.44,3,0.0,2014,12,4,3,4,48.00000000000001,6.48,0,0
0,3,0,9,41.96,2,0.0,2013,12,4,0,6,25.999999999999996,20.98,0,0
0,1,2,13,1022.97,5,0.4,2012,4,2,0,2,-25.0,204.594,1,1
0,0,1,3,28.85,5,0.0,2013,10,4,0,0,50.0,5.7700000000000005,0,0
2,0,1,14,1117.92,4,0.0,2013,11,4,1,5,5.0,279.48,0,1
1,2,1,2,5.64,3,0.0,2011,11,4,1,7,28.999999999999996,1.88,0,0
1,3,0,16,696.42,2,0.0,2012,11,4,4,4,23.000000000000004,348.21,0,1
0,3,1,12,116.28,3,0.0,2013,11,4,0,5,49.00000000000001,38.76,0,0
1,1,2,0,122.328,9,0.2,2014,6,2,4,2,1.25,13.592,1,0
0,3,1,10,7.38,2,0.0,2014,4,2,4,5,47.0,3.69,0,0
0,1,0,5,396.802,7,0.3,2012,11,4,2,2,-2.8571428571428568,56.686,1,1
1,3,1,14,1247.64,3,0.0,2012,3,1,0,1,27.999999999999996,415.88000000000005,0,1
2,0,1,3,6.888,3,0.8,2014,6,2,4,7,-160.0,2.296,1,0
1,3,1,3,11.784,3,0.2,2013,8,3,0,2,33.75,3.9280000000000004,1,0
0,3,0,16,912.75,5,0.0,2012,9,3,4,5,13.0,182.55,0,1
0,1,1,3,47.744,4,0.2,2013,5,2,0,5,31.25,11.936,1,0
0,0,1,8,45.92,4,0.0,2014,11,4,2,5,47.0,11.48,0,0
2,1,1,8,17.28,6,0.0,2014,12,4,0,4,47.0,2.8800000000000003,0,0
0,2,1,12,5.28,1,0.0,2013,11,4,4,2,44.99999999999999,5.28,0,0
0,0,1,10,6.16,2,0.0,2014,10,4,0,7,48.0,3.08,0,0
0,3,0,9,120.576,8,0.2,2014,8,3,3,4,27.500000000000004,15.072,1,0
1,2,1,15,40.7,5,0.0,2013,12,4,0,2,28.999999999999996,8.14,0,0
1,2,1,2,39.072,6,0.2,2011,4,2,5,4,25.0,6.5120000000000005,1,0
2,1,1,12,419.4,4,0.0,2014,9,3,3,3,48.00000000000001,104.85,0,1
1,0,2,13,131.88,3,0.2,2013,12,4,1,3,11.25,43.96,1,0
0,3,0,5,113.888,2,0.2,2013,11,4,2,2,8.75,56.944,1,0
1,1,2,13,235.188,2,0.4,2012,1,1,3,5,-18.333333333333336,117.594,1,1
0,1,1,10,7.31,1,0.0,2014,3,1,1,5,47.0,7.31,0,0
2,0,2,13,273.96,2,0.0,2011,11,4,2,4,4.0,136.98,0,1
0,3,1,3,61.776,13,0.2,2014,10,4,3,1,33.75,4.752000000000001,1,0
2,1,2,13,15.588,2,0.4,2013,1,1,4,2,-63.33333333333334,7.794,1,0
2,1,0,9,30.336,4,0.2,2013,3,1,1,0,31.250000000000007,7.584,1,0
1,3,1,1,60.672,2,0.2,2012,9,3,2,4,23.75,30.336,1,0
0,3,0,9,545.85,9,0.0,2014,7,3,4,7,21.0,60.650000000000006,0,1
1,2,1,3,10.38,2,0.7,2013,5,2,2,5,-73.33333333333333,5.19,1,0
1,3,1,12,19.44,3,0.0,2014,9,3,4,2,48.00000000000001,6.48,0,0
1,2,2,0,32.97,3,0.0,2011,9,3,3,3,39.0,10.99,0,0
0,3,2,11,71.976,3,0.2,2012,4,2,0,7,33.75,23.992,1,0
0,3,1,3,26.352,8,0.7,2013,8,3,4,5,-70.0,3.294,1,0
1,1,1,14,67.15,5,0.0,2012,11,4,3,0,25.0,13.430000000000001,0,0
0,3,1,2,5.248,2,0.2,2012,5,2,1,4,11.25,2.624,1,0
1,1,1,1,45.216,3,0.2,2012,4,2,0,5,10.0,15.072000000000001,1,0
0,0,1,8,2.368,2,0.2,2014,12,4,0,4,35.0,1.184,1,0
0,1,1,8,14.96,4,0.0,2013,11,4,4,2,2.0,3.74,0,0
1,0,2,0,39.984,2,0.2,2014,10,4,0,3,-3.75,19.992,1,0
2,0,0,9,33.48,4,0.0,2013,12,4,4,6,26.000000000000007,8.37,0,0
2,3,2,13,33.52,2,0.2,2013,11,4,0,7,10.0,16.76,1,0
1,0,0,5,1454.9,5,0.0,2013,4,2,2,4,26.0,290.98,0,1
2,0,1,2,5.56,2,0.0,2013,5,2,4,5,26.0,2.78,0,0
0,3,1,3,24.816,3,0.2,2014,12,4,5,4,33.75,8.272,1,0
1,1,1,1,2504.74,7,0.0,2014,11,4,3,4,25.0,357.82,0,1
2,0,2,11,574.91,2,0.3,2011,3,1,0,3,27.142857142857146,287.455,1,1
0,0,0,9,82.524,3,0.6,2014,3,1,2,5,-50.0,27.508,1,0
0,1,1,1,110.096,2,0.2,2013,11,4,2,4,30.0,55.048,1,0
2,1,1,2,11.736,3,0.2,2012,4,2,5,2,8.75,3.9120000000000004,1,0
1,1,1,3,12.96,3,0.2,2011,11,4,6,5,34.99999999999999,4.32,1,0
0,0,1,12,23.92,4,0.0,2013,12,4,0,3,49.0,5.98,0,0
0,3,1,3,4.752,2,0.7,2014,5,2,4,3,-66.66666666666667,2.376,1,0
0,2,1,2,15.552,3,0.2,2011,3,1,4,5,15.000000000000002,5.184,1,0
0,1,2,0,31.8,3,0.0,2014,12,4,4,4,43.0,10.6,0,0
0,0,1,12,6.48,1,0.0,2013,9,3,2,6,47.99999999999999,6.48,0,0
0,3,1,14,87.92,4,0.0,2013,3,1,4,3,1.0,21.98,0,0
0,1,0,5,631.782,2,0.1,2011,9,3,1,3,22.222222222222218,315.891,1,1
0,3,1,10,23.04,8,0.0,2014,4,2,4,5,49.00000000000001,2.88,0,0
1,3,1,8,17.9,5,0.0,2014,9,3,2,4,49.00000000000001,3.5799999999999996,0,0
2,1,1,3,447.86,7,0.0,2011,5,2,5,5,49.0,63.980000000000004,0,1
0,3,0,16,298.776,3,0.2,2013,5,2,0,3,2.5,99.592,1,1
0,2,2,0,335.944,7,0.2,2011,4,2,0,2,12.5,47.992000000000004,1,1
0,2,0,5,232.88,4,0.0,2014,12,4,3,4,26.0,58.22,0,1
0,1,1,3,13.776,3,0.2,2013,5,2,3,6,32.5,4.592,1,0
0,2,1,12,15.552,3,0.2,2012,7,3,0,7,36.25,5.184,1,0
0,0,1,15,40.92,5,0.2,2012,11,4,5,4,7.5,8.184000000000001,1,0
1,1,0,9,11.54,2,0.0,2014,9,3,2,4,30.000000000000004,5.77,0,0
1,0,1,3,41.28,2,0.0,2014,5,2,2,0,48.0,20.64,0,0
0,1,2,13,503.96,4,0.0,2012,11,4,3,4,25.0,125.99,0,1
2,1,2,13,269.98,2,0.0,2014,7,3,4,6,25.0,134.99,0,1
2,3,0,5,1487.04,5,0.2,2011,4,2,0,5,10.0,297.408,1,1
0,0,1,1,245.88,6,0.0,2011,11,4,0,5,28.000000000000004,40.98,0,1
0,1,1,3,3.64,1,0.2,2013,11,4,0,4,37.5,3.64,1,0
2,2,1,2,35.4,5,0.0,2014,9,3,5,4,38.0,7.08,0,0
1,2,1,8,31.504,11,0.2,2012,11,4,3,7,37.5,2.8640000000000003,1,0
0,1,1,14,36.336,3,0.2,2012,9,3,0,4,-20.0,12.112,1,0
1,1,2,6,839.988,2,0.4,2013,5,2,4,2,8.333333333333332,419.994,1,1
2,3,1,12,23.92,4,0.0,2012,8,3,1,2,49.0,5.98,0,0
1,1,1,12,19.44,3,0.0,2014,9,3,4,7,48.00000000000001,6.48,0,0
0,3,2,13,44.736,8,0.2,2013,9,3,3,6,10.0,5.592,1,0
2,0,1,2,11.264,8,0.2,2013,6,2,3,4,35.0,1.408,1,0
0,1,0,4,257.568,2,0.2,2014,3,1,3,1,-11.250000000000002,128.784,1,1
1,0,1,8,6.048,4,0.2,2011,9,3,2,4,-22.5,1.512,1,0
0,0,0,9,1336.44,14,0.0,2013,9,3,5,5,29.000000000000004,95.46000000000001,0,1
2,3,1,14,46.53,3,0.0,2013,12,4,2,5,27.999999999999996,15.51,0,0
0,0,1,14,22.58,2,0.0,2011,11,4,0,5,26.0,11.29,0,0
2,3,1,10,71.04,6,0.2,2014,6,2,3,7,37.5,11.840000000000002,1,0
2,3,1,10,22.05,7,0.0,2013,6,2,4,6,48.0,3.15,0,0
0,3,2,13,110.376,3,0.2,2013,7,3,0,4,11.249999999999998,36.792,1,0
1,3,1,15,47.19,3,0.0,2012,9,3,4,7,29.000000000000004,15.729999999999999,0,0
1,3,2,11,269.97,2,0.7,2013,12,4,3,7,-143.33333333333331,134.985,1,1
1,3,2,13,1487.976,3,0.2,2012,3,1,3,4,12.5,495.992,1,1
0,2,0,4,451.136,4,0.2,2013,1,1,1,6,-15.0,112.784,1,1
1,3,1,14,104.696,1,0.2,2013,3,1,0,4,6.25,104.696,1,0
2,2,1,10,4.608,2,0.2,2014,3,1,1,6,36.25000000000001,2.304,1,0
1,3,1,12,20.04,3,0.0,2014,3,1,5,3,48.0,6.68,0,0
0,1,1,3,17.216,4,0.2,2013,11,4,0,2,35.0,4.304,1,0
1,2,1,15,41.376,3,0.2,2012,5,2,1,4,11.25,13.792,1,0
1,3,1,12,45.36,7,0.0,2012,10,4,2,1,48.0,6.4799999999999995,0,0
0,3,0,9,74.76,7,0.0,2012,10,4,5,4,32.0,10.680000000000001,0,0
0,1,0,4,722.352,3,0.2,2013,9,3,5,3,12.5,240.784,1,1
0,3,2,0,36.24,1,0.0,2012,12,4,3,2,42.0,36.24,0,0
1,2,1,2,6.576,3,0.2,2014,10,4,1,6,8.75,2.1919999999999997,1,0
1,0,2,13,647.904,6,0.2,2012,11,4,2,6,8.75,107.984,1,1
0,3,1,1,243.16,2,0.0,2014,5,2,0,5,30.0,121.58,0,1
0,1,0,9,13.96,2,0.0,2011,6,2,5,5,48.0,6.98,0,0
0,3,1,14,32.48,2,0.0,2014,3,1,0,2,15.000000000000002,16.24,0,0
0,1,1,3,6.688,2,0.2,2012,12,4,4,2,35.0,3.344,1,0
1,3,1,10,5.76,2,0.0,2012,10,4,4,4,46.0,2.88,0,0
2,0,1,2,3.536,2,0.2,2013,12,4,4,4,8.75,1.768,1,0
1,3,1,3,2.376,3,0.7,2013,5,2,4,5,-80.0,0.7919999999999999,1,0
0,0,0,5,60.89,1,0.0,2011,2,1,5,4,25.0,60.89,0,0
1,0,1,14,12.768,2,0.2,2014,3,1,1,1,7.5,6.384,1,0
0,0,1,1,93.78,2,0.0,2011,3,1,3,7,38.99999999999999,46.89,0,0
0,3,1,10,18.9,3,0.0,2013,7,3,0,6,46.00000000000001,6.3,0,0
0,0,1,3,5443.96,4,0.0,2014,1,1,4,2,46.0,1360.99,0,1
0,3,1,3,41.72,5,0.2,2012,2,1,2,3,31.25,8.344,1,0
1,2,0,9,35.568,2,0.2,2013,11,4,3,3,16.25,17.784,1,0
0,3,1,3,8.16,5,0.7,2011,7,3,5,4,-70.0,1.6320000000000001,1,0
1,1,0,16,637.896,3,0.3,2014,10,4,4,1,-20.0,212.63199999999998,1,1
1,3,1,14,242.94,3,0.0,2014,3,1,3,5,3.9999999999999996,80.98,0,1
1,0,2,0,47.53,7,0.0,2011,12,4,5,4,34.0,6.79,0,0
